user_id,group,action,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,p01_0,p11_0,tau01,tau11,p01_1,p11_1
2708,intermittent_unstable,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0.4334919171850462,0.4517380161773615,0.1613762836002716,0.0786112918721439,0.5948682007853179,0.5303493080495054
2709,habit_forming_candidate,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.2406833936102978,0.859397413288992,0.122783351697646,0.0053177396285064,0.3634667453079439,0.8647151529174985
2710,intermittent_unstable,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0.4617698871474662,0.5134675776348365,0.1506384165835977,0.1064877059098343,0.6124083037310639,0.6199552835446709
2711,habit_forming_candidate,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0.1855678307442347,0.7828662926831612,0.0728614244443942,0.0568152487684519,0.2584292551886289,0.8396815414516131
2712,habit_forming_candidate,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.2376915970523288,0.8531888665714601,0.1394285768276723,0.0364085972204311,0.3771201738800012,0.8895974637918912
2713,intermittent_unstable,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0.4249919168520527,0.5317150124271401,0.1831285920382159,0.0914397095270652,0.6081205088902686,0.6231547219542054
2714,forgetful_responsive,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0.3160795140601262,0.8236545968703597,0.2529670721127856,0.1155219797442889,0.5690465861729118,0.9391765766146488
2715,forgetful_responsive,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0.3394120898314099,0.8064604004027124,0.291990046572795,0.0670213871755538,0.631402136404205,0.8734817875782662
2716,forgetful_responsive,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0.4184630717204888,0.8442308825498915,0.2545225106121443,0.0621715992926657,0.6729855823326332,0.9064024818425572
2717,forgetful_responsive,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.2970675415889568,0.8243234381486064,0.2513738144374913,0.064605333909596,0.5484413560264482,0.8889287720582024
2718,intermittent_unstable,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0.4247336099399082,0.5166411371751845,0.1576437147149536,0.1102924856013589,0.5823773246548619,0.6269336227765434
2719,highly_compliant,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7521493690596759,0.971532482577443,0.0511513826860645,0.028467517422557,0.8033007517457404,0.99
2720,intermittent_unstable,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0.3755060523513484,0.4366869796719591,0.195942601671006,0.1401637604419378,0.5714486540223545,0.5768507401138969
2721,habit_forming_candidate,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.1710663694289199,0.8797524235437333,0.0842255142617049,0.0510064915725391,0.2552918836906249,0.9307589151162724
2722,forgetful_responsive,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3195557497107216,0.757086912714693,0.2464444331758329,0.1341512224574059,0.5660001828865546,0.8912381351720989
2723,incentive_dependent,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0.1402607539762369,0.2707777527619396,0.3398174929329807,0.1563753694041867,0.4800782469092176,0.4271531221661264
2724,forgetful_responsive,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0.3351085149334318,0.7702579964291315,0.2435215293044061,0.0852430472088008,0.5786300442378379,0.8555010436379323
2725,forgetful_responsive,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3433589716566717,0.8547768120954875,0.2338289204233061,0.0791332212353874,0.5771878920799778,0.933910033330875
2726,incentive_dependent,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0.2606116411151696,0.3568131505837386,0.3693762216353943,0.187610487462183,0.629987862750564,0.5444236380459216
2727,highly_compliant,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0.7942996749683674,0.9479972916570686,0.0215571709402192,0.0,0.8158568459085866,0.9479972916570686
2728,forgetful_responsive,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3597111333899051,0.9072679523349496,0.2134592006879548,0.0734108444513827,0.57317033407786,0.9806787967863324
2729,disengaged_nonresponsive,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055449893823115,0.2491157896372978,0.009302250752878,0.0,0.064752144575993,0.2491157896372978
2730,incentive_dependent,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0.1991896310479144,0.3328962318423812,0.3946019760395756,0.1635818299568392,0.59379160708749,0.4964780617992204
2731,incentive_dependent,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0.217452094713397,0.3597168420746862,0.3821101877035741,0.1275539227766052,0.5995622824169712,0.4872707648512914
2732,habit_forming_candidate,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.1972656334750281,0.7310211842284525,0.1111316695380535,0.0361639415814809,0.3083973030130817,0.7671851258099335
2733,highly_compliant,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0.7341667511935911,0.8873469866267126,0.0300779590528812,0.0058565478740425,0.7642447102464723,0.8932035345007552
2734,incentive_dependent,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0.1528443942726364,0.3745022324939984,0.3563979099268554,0.1788787835399691,0.5092423041994918,0.5533810160339676
2735,habit_forming_candidate,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.1590873316057145,0.8744414846187188,0.0807642998791499,0.0145845547166316,0.2398516314848645,0.8890260393353504
2736,forgetful_responsive,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3418009993755773,0.8935782308295834,0.2355056203957799,0.0088162162003736,0.5773066197713572,0.9023944470299572
2737,intermittent_unstable,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0.4555720878297356,0.5451356029221324,0.145397132198128,0.0639870460485083,0.6009692200278637,0.6091226489706407
2738,habit_forming_candidate,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1732601229862344,0.8926349462983743,0.0511866417920658,0.0426490513995902,0.2244467647783003,0.9352839976979646
2739,highly_compliant,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.7808046196642433,0.9757948021490188,0.0410146288713457,0.0070341251853223,0.8218192485355891,0.9828289273343412
2740,highly_compliant,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7925133589066614,0.99,0.0421004425548093,0.0084834324128206,0.8346138014614708,0.99
2741,forgetful_responsive,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0.3831938636286663,0.715733217741713,0.2351307953267319,0.0791811256526986,0.6183246589553982,0.7949143433944116
2742,forgetful_responsive,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0.4209951362983809,0.7132720192341936,0.1824804837841449,0.0906962871098989,0.6034756200825259,0.8039683063440926
2743,forgetful_responsive,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0.3846362851598573,0.7601105048650059,0.2517729106396257,0.0756311673427881,0.6364091957994831,0.835741672207794
2744,habit_forming_candidate,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.128497836887835,0.8094320497047103,0.0366351996903123,0.0400698637879183,0.1651330365781473,0.8495019134926286
2745,intermittent_unstable,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0.4060697640926707,0.5384107107101874,0.1193698500255676,0.116978839247629,0.5254396141182383,0.6553895499578164
2746,intermittent_unstable,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0.4425943742906808,0.5229074161114066,0.0859713729802671,0.073740457400298,0.528565747270948,0.5966478735117046
2747,habit_forming_candidate,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0.2209445854631537,0.8863171465393188,0.0798408815345479,0.0171171642446862,0.3007854669977017,0.903434310784005
2748,highly_compliant,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.807773426775468,0.9836340676236548,0.065416867889911,0.0,0.8731902946653791,0.9836340676236548
2749,forgetful_responsive,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.3952073595397004,0.7822179563081461,0.2836869464361643,0.0306412030093081,0.6788943059758648,0.8128591593174542
2750,forgetful_responsive,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0.3576012096689813,0.7713022641492935,0.1741371507221168,0.063342033192989,0.5317383603910981,0.8346442973422825
2751,forgetful_responsive,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.429160146413527,0.8469258047444104,0.2035299655670571,0.0506593094078792,0.6326901119805842,0.8975851141522896
2752,highly_compliant,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8346808651409467,0.9158776055367857,0.0485736998776017,0.0,0.8832545650185485,0.9158776055367857
2753,highly_compliant,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7710135594779493,0.970385637899541,0.0403992829240039,0.0296143621004589,0.8114128424019532,0.99
2754,habit_forming_candidate,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0.3496523892119366,0.7799475787777345,0.1555859033034802,0.032078412478618,0.5052382925154169,0.8120259912563524
2755,intermittent_unstable,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0.3988402175187676,0.4282992036901211,0.115852272850316,0.036323997514225,0.5146924903690837,0.4646232012043462
2756,intermittent_unstable,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0.3999992820972423,0.4684870593400994,0.1419270134234544,0.0986476627938327,0.5419262955206967,0.5671347221339321
2757,incentive_dependent,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0.2514054261994535,0.3229054488210093,0.3850333749768812,0.2663227574317058,0.6364388011763348,0.5892282062527152
2758,incentive_dependent,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0.2276422307540686,0.4009176077499878,0.4008256912094551,0.1497433367463773,0.6284679219635236,0.550660944496365
2759,habit_forming_candidate,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2564708469968447,0.9376314431012492,0.0561387149088698,0.0,0.3126095619057145,0.9376314431012492
2760,intermittent_unstable,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0.494655422657107,0.5036155720860246,0.1215367302747161,0.0708980179938485,0.6161921529318231,0.5745135900798731
2761,habit_forming_candidate,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0.2091452165405384,0.862850374050427,0.1110237524100382,0.0726698494164595,0.3201689689505766,0.9355202234668863
2762,highly_compliant,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7731155276926164,0.99,0.0,0.0,0.7731155276926164,0.99
2763,forgetful_responsive,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3768724140008329,0.8735289462343621,0.2753244629189462,0.036063138860456,0.652196876919779,0.909592085094818
2764,forgetful_responsive,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0.3532583632108233,0.7520764710859077,0.2361330774705564,0.0461472503786928,0.5893914406813798,0.7982237214646005
2765,intermittent_unstable,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0.3823944160234501,0.5151024067114127,0.1382726064044874,0.0921869367298497,0.5206670224279375,0.6072893434412624
2766,intermittent_unstable,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0.3739832957077519,0.456044593286875,0.1439035539294378,0.0704138797692434,0.5178868496371898,0.5264584730561185
2767,habit_forming_candidate,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0.1392927169920957,0.811645339955095,0.1178419561418234,0.005983562009999,0.2571346731339192,0.8176289019650941
2768,habit_forming_candidate,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2475409196233253,0.8726439047301563,0.1310737341240863,0.0154409243043662,0.3786146537474116,0.8880848290345226
2769,intermittent_unstable,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0.3657118423613739,0.517054432009715,0.1783395773655299,0.0844733619199433,0.5440514197269039,0.6015277939296584
2770,habit_forming_candidate,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0.2157759457834642,0.8679440099225522,0.1339032359857539,0.0210950169588209,0.3496791817692182,0.8890390268813732
2771,forgetful_responsive,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3674363779868633,0.8968815077122795,0.2676902797917831,0.1031184922877205,0.6351266577786465,0.99
2772,forgetful_responsive,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3508242668946547,0.7997464986712779,0.2776513893704057,0.1338632207972685,0.6284756562650604,0.9336097194685464
2773,disengaged_nonresponsive,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.2057217086424217,0.1135399160138665,0.0480822462464004,0.1235399160138665,0.2538039548888222
2774,forgetful_responsive,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.3703952990509906,0.7547701918150067,0.2611926327027736,0.0806786071750999,0.6315879317537643,0.8354487989901067
2775,habit_forming_candidate,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0.1799158334024981,0.8297788923306505,0.1763801096349964,0.0332225036735713,0.3562959430374945,0.8630013960042219
2776,forgetful_responsive,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0.3266993619486267,0.7293803467814207,0.2208933664168801,0.0714848912451995,0.5475927283655069,0.8008652380266204
2777,highly_compliant,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7535850972241969,0.9757690183753428,0.0300881065576967,0.0199270543500701,0.7836732037818935,0.99
2778,forgetful_responsive,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0.3657263862715748,0.7397660031886762,0.220353393345889,0.0615936587504613,0.5860797796174639,0.8013596619391377
2779,habit_forming_candidate,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0.1753975890333962,0.923698181698998,0.1189064694119914,0.0,0.2943040584453877,0.923698181698998
2780,incentive_dependent,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0.1878283175794962,0.3405616636228238,0.4303950987646189,0.1580659286750894,0.6182234163441152,0.4986275922979132
2781,incentive_dependent,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0.1268637462966956,0.422051048578693,0.4696983071279709,0.1503467932146638,0.5965620534246666,0.5723978417933568
2782,intermittent_unstable,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0.4206252339944492,0.5148745995950946,0.1038681519580569,0.119957974987102,0.524493385952506,0.6348325745821967
2783,disengaged_nonresponsive,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.01,0.2757693283818864,0.0205807449279461,0.002819957090807,0.0305807449279461,0.2785892854726934
2784,incentive_dependent,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0.1254925536769643,0.4280254581885055,0.3912641169931409,0.1508073229217175,0.5167566706701053,0.5788327811102231
2785,forgetful_responsive,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0.3251670525203179,0.8393762986205613,0.2757455316139888,0.0579014256452214,0.6009125841343068,0.8972777242657828
2786,forgetful_responsive,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0.365708081666912,0.7764962960414934,0.2911459841782439,0.1144581593453281,0.6568540658451559,0.8909544553868215
2787,disengaged_nonresponsive,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.2698145400687007,0.0525784053640334,0.0509448041907201,0.0625784053640334,0.3207593442594209
2788,intermittent_unstable,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0.4210718141637812,0.4552154779709568,0.1076689142604617,0.1074130647778368,0.528740728424243,0.5626285427487936
2789,disengaged_nonresponsive,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0269706810427027,0.3052053413043483,0.0219882415334133,0.0841866391628218,0.048958922576116,0.3893919804671701
2790,incentive_dependent,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0.2326601056333237,0.2745525962759629,0.4074479372856105,0.192666511823632,0.6401080429189343,0.467219108099595
2791,intermittent_unstable,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0.4610691575448175,0.5586729969044607,0.1801066894769847,0.0967198561715735,0.6411758470218022,0.6553928530760342
2792,intermittent_unstable,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0.3703721452214544,0.4508184439752187,0.1659334839673019,0.0958936460738117,0.5363056291887565,0.5467120900490304
2793,highly_compliant,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7981176630435282,0.9469479228109104,0.0791687024193138,0.0461935484633975,0.877286365462842,0.99
2794,incentive_dependent,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0.1720276046757722,0.3200221568025336,0.3864096803285863,0.1797409217998296,0.5584372850043586,0.4997630786023632
2795,forgetful_responsive,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0.3621869431775638,0.7551900841175876,0.2195196179800358,0.0881262559861332,0.5817065611575997,0.8433163401037209
2796,habit_forming_candidate,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.2501195550244819,0.9149730406862808,0.1087763109846787,0.0754774823212169,0.3588958660091607,0.99
2797,forgetful_responsive,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.3742600997324677,0.8453053927533617,0.2324369759284563,0.059697365228971,0.6066970756609241,0.9050027579823328
2798,forgetful_responsive,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0.3697257709991429,0.751654878879112,0.3354494003377622,0.0383965593704133,0.7051751713369052,0.7900514382495253
2799,highly_compliant,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8671777831013284,0.9339351833028322,0.0107131345931355,0.0,0.8778909176944639,0.9339351833028322
2800,forgetful_responsive,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3657845812182109,0.8218533460019988,0.2807105114994536,0.1545077264271717,0.6464950927176646,0.9763610724291706
2801,intermittent_unstable,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0.3396212036506684,0.4988843091882043,0.1706044852598096,0.0112347982743381,0.510225688910478,0.5101191074625425
2802,highly_compliant,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.8200004004943903,0.9348942899391838,0.0203493994635614,0.0,0.8403497999579517,0.9348942899391838
2803,intermittent_unstable,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0.5698115481507723,0.4969531662781686,0.1750731044065448,0.0549041256205513,0.7448846525573172,0.5518572918987199
2804,highly_compliant,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.7381406177318173,0.903457105826756,0.0826342710416555,0.0,0.8207748887734728,0.903457105826756
2805,forgetful_responsive,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0.3271012575359148,0.8420679110473559,0.2764991140182675,0.0478068368982566,0.6036003715541822,0.8898747479456125
2806,intermittent_unstable,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.4620275227219262,0.4913345367770775,0.1468023641924487,0.1042898698119631,0.6088298869143749,0.5956244065890407
2807,forgetful_responsive,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0.3326133445315793,0.7384188621127411,0.2312723637206359,0.0520058037609706,0.5638857082522152,0.7904246658737117
2808,forgetful_responsive,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0.2710772353849746,0.7925830038360493,0.3147652774972846,0.0699357006690606,0.5858425128822593,0.8625187045051099
2809,habit_forming_candidate,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.1564836372642213,0.8837770950096195,0.1068851728698145,0.0180396887112129,0.2633688101340358,0.9018167837208324
2810,forgetful_responsive,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3731828138678468,0.8335835009751525,0.243637403757231,0.1036685887555224,0.6168202176250779,0.937252089730675
2811,habit_forming_candidate,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0.1893567900633471,0.9171012255201284,0.105638963891916,0.0,0.2949957539552632,0.9171012255201284
2812,highly_compliant,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7290119786939928,0.99,0.0660046805626982,0.01,0.7950166592566911,0.99
2813,incentive_dependent,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0.1756632104961026,0.3217610836216196,0.4133279728132808,0.1775859076660037,0.5889911833093835,0.4993469912876233
2814,highly_compliant,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.778725069899213,0.99,0.0426858793342788,0.01,0.8214109492334918,0.99
2815,forgetful_responsive,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0.442836295405249,0.7462410614649168,0.2574591590228239,0.1337124923482579,0.700295454428073,0.8799535538131746
2816,intermittent_unstable,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0.52878852956542,0.4772790109417436,0.1452646071134586,0.110488332955321,0.6740531366788786,0.5877673438970648
2817,highly_compliant,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.7623397445472905,0.9872648172100515,0.0748030610543434,0.0,0.8371428056016339,0.9872648172100515
