user_id,group,action,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,p01_0,p11_0,tau01,tau11,p01_1,p11_1
1033,forgetful_responsive,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0.34507377718692767,0.794412243142411,0.24100148787664852,0.07705020324222994,0.5860752650635762,0.871462446384641
1034,forgetful_responsive,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0.34724466168847906,0.786863085295439,0.2489988885818314,0.04256922314436186,0.5962435502703105,0.8294323084398009
1035,incentive_dependent,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.20817436956915505,0.384904985342289,0.38843593837285073,0.1890620317097523,0.5966103079420058,0.5739670170520413
1036,intermittent_unstable,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0.3632195159684368,0.5793194512449428,0.1723018849900243,0.146245215106139,0.5355214009584611,0.7255646663510817
1037,forgetful_responsive,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0.33707977772296405,0.7848514075524206,0.24206267583021723,0.09576888953563388,0.5791424535531813,0.8806202970880544
1038,forgetful_responsive,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.3594076667605256,0.7767795024086322,0.2841448708816438,0.06459080697701626,0.6435525376421694,0.8413703093856485
1039,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7950095482911999,0.99,0.028416635809470098,0.0,0.8234261841006699,0.99
1040,forgetful_responsive,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0.3628665974187078,0.8672914086080397,0.23084251082302523,0.09446143997843134,0.5937091082417331,0.961752848586471
1041,highly_compliant,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0.8044042041230354,0.9333880351516863,0.05502590907239239,0.06661196484831367,0.8594301131954277,0.99
1042,habit_forming_candidate,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.2947222426074503,0.7889646541957837,0.12716868449401675,0.05127591387896011,0.42189092710146703,0.8402405680747438
1043,habit_forming_candidate,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0.14882745912993695,0.82582236402751,0.07147861736631275,0.0,0.2203060764962497,0.82582236402751
1044,intermittent_unstable,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0.4089160197298256,0.5296819545829732,0.15320442465145134,0.05371402741917887,0.562120444381277,0.583395982002152
1045,habit_forming_candidate,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.22932513435959176,0.8888816225942363,0.09601415251359204,0.0,0.3253392868731838,0.8888816225942363
1046,habit_forming_candidate,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0.10988094385244619,0.9127434916304608,0.0844817226346259,0.02832472013422435,0.1943626664870721,0.9410682117646851
1047,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.7620872600723414,0.8996969515262099,0.01107399366816777,0.024039575758990496,0.7731612537405091,0.9237365272852004
1048,intermittent_unstable,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0.42192944552139133,0.5353666096508839,0.1773126609356495,0.06286318828460326,0.5992421064570408,0.5982297979354871
1049,incentive_dependent,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.18749170088133824,0.3536649373042394,0.40012572167367094,0.1918355831520873,0.5876174225550092,0.5455005204563267
1050,forgetful_responsive,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0.3538002159445563,0.8591590674701124,0.3035325650693969,0.036047638310294484,0.6573327810139532,0.8952067057804068
1051,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7060727743066635,0.9371352168997457,0.07780259541103779,0.03132222509066119,0.7838753697177012,0.9684574419904068
1052,habit_forming_candidate,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.17616910987969547,0.8442348920030186,0.08619606066759357,0.011572154094886369,0.26236517054728903,0.8558070460979049
1053,forgetful_responsive,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0.3543213832592837,0.8019880805959261,0.2453065326401708,0.08527367517018414,0.5996279158994545,0.8872617557661102
1054,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.7871479621031845,0.9773005957341545,0.0,0.018616264355859294,0.7871479621031845,0.99
1055,incentive_dependent,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.22563609678477908,0.4003945182524524,0.3778328782006074,0.19712422855681716,0.6034689749853865,0.5975187468092695
1056,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.8122843774974887,0.99,0.0,0.0,0.8122843774974887,0.99
1057,intermittent_unstable,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0.46266632538947217,0.5433523035591967,0.11789200107286481,0.0832148434807265,0.580558326462337,0.6265671470399232
1058,highly_compliant,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7591241885856854,0.9374856691289517,0.024825624570013805,0.018393477782132114,0.7839498131556992,0.9558791469110838
1059,highly_compliant,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.705207892528769,0.9380541773267789,0.018233866634695915,0.0006863974326506933,0.723441759163465,0.9387405747594295
1060,forgetful_responsive,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0.4346932256939456,0.7051071089940436,0.29146731035314444,0.060250272719725585,0.72616053604709,0.7653573817137692
1061,forgetful_responsive,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0.37579351844922904,0.813465855239959,0.21228431446340795,0.07075633693791115,0.588077832912637,0.8842221921778701
1062,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8161016927781359,0.9269308544700305,0.03915655870595214,0.0,0.8552582514840881,0.9269308544700305
1063,forgetful_responsive,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0.3920061944977579,0.7378747013245827,0.2313720245672205,0.10758970038995887,0.6233782190649784,0.8454644017145415
1064,highly_compliant,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.7101788938861885,0.8501085137612514,0.04672462362195059,0.025762407219220445,0.7569035175081391,0.8758709209804718
1065,intermittent_unstable,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0.43826328053953806,0.46349561138557793,0.1457884058294452,0.12604008792494356,0.5840516863689833,0.5895356993105215
1066,forgetful_responsive,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0.36319769846623606,0.795010099584214,0.2798111395849144,0.09275143542690271,0.6430088380511505,0.8877615350111167
1067,intermittent_unstable,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0.3764629537714264,0.4871464105090943,0.08502814491056748,0.08359904796518075,0.4614910986819939,0.570745458474275
1068,incentive_dependent,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.19175316925836886,0.33473896140563425,0.37311030193189526,0.22123418092772137,0.5648634711902641,0.5559731423333556
1069,forgetful_responsive,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4298353020854884,0.8852094563472938,0.2491691145382022,0.11479054365270625,0.6790044166236906,0.99
1070,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0.762874040570866,0.9588445338400062,0.04933173927064038,0.0185524085635009,0.8122057798415064,0.9773969424035072
1071,forgetful_responsive,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0.3875294050035272,0.752007663234008,0.19747626887140404,0.11059567086798426,0.5850056738749313,0.8626033341019923
1072,forgetful_responsive,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.31399484772919084,0.8975638862049099,0.2531411679164768,0.0017594429031498973,0.5671360156456676,0.8993233291080598
1073,highly_compliant,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6720931404424666,0.8709265791263098,0.0,0.04107341353940178,0.6720931404424666,0.9119999926657115
1074,habit_forming_candidate,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.16702930828439996,0.8496923954341774,0.11490958241138446,0.01278913498229699,0.2819388906957844,0.8624815304164744
1075,habit_forming_candidate,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.2507132593589636,0.8434220389242033,0.09797969561003966,0.0,0.34869295496900327,0.8434220389242033
1076,highly_compliant,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0.7699495800407754,0.8485305863155365,0.07100134669392848,0.03444558050857926,0.8409509267347038,0.8829761668241157
1077,forgetful_responsive,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0.25361030293150205,0.7893342118822353,0.259257831162067,0.05515253850899001,0.512868134093569,0.8444867503912253
1078,forgetful_responsive,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0.35833980465242105,0.7909202133358888,0.2392161082138812,0.05886137692501337,0.5975559128663023,0.8497815902609022
1079,incentive_dependent,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.25803796826166264,0.42117795880924497,0.426758230320356,0.2063830924637168,0.6847961985820186,0.6275610512729618
1080,intermittent_unstable,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0.32824731034322435,0.48062870767518656,0.16256131530842768,0.034947702628145345,0.49080862565165206,0.5155764103033319
1081,habit_forming_candidate,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.1526895022009487,0.9432384403898374,0.1199434427516436,0.056761559610162604,0.2726329449525923,0.99
1082,habit_forming_candidate,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0.19204490527945386,0.8326763026150917,0.08572954015296874,0.028400885686232703,0.2777744454324226,0.8610771883013244
1083,highly_compliant,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.6748072581939432,0.8794346989992851,0.0446201049046085,0.004117493658691511,0.7194273630985517,0.8835521926579766
1084,habit_forming_candidate,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0.17438116044839144,0.8442225912251242,0.09510701057114078,0.0,0.2694881710195322,0.8442225912251242
1085,forgetful_responsive,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0.38903165869154555,0.8409840949337007,0.21070364257598143,0.05509212760187822,0.5997353012675269,0.896076222535579
1086,highly_compliant,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6823747070067954,0.9780699558147478,0.05322166050793795,0.02193004418525224,0.7355963675147333,0.99
1087,disengaged_nonresponsive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.2820506674371134,0.0639204870353097,0.02113073431364849,0.07392048703530969,0.30318140175076186
1088,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8013673020256045,0.9120162886720771,0.03335610409270096,0.01796687876625832,0.8347234061183054,0.9299831674383354
1089,forgetful_responsive,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0.32667668751137957,0.7845021147355373,0.22330785029645625,0.09161077260478838,0.5499845378078358,0.8761128873403257
1090,habit_forming_candidate,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.27574421590215403,0.8563300878709004,0.07832578021772592,0.03657743897810696,0.35406999611987994,0.8929075268490073
1091,forgetful_responsive,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.40968263942062844,0.8637374747024511,0.21911495428970923,0.0970453570317338,0.6287975937103376,0.9607828317341849
1092,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8159308148867317,0.9687105121308004,0.036188335052930974,0.0,0.8521191499396626,0.9687105121308004
1093,habit_forming_candidate,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0.1987029397669283,0.8059083834436588,0.06432188834227581,0.0,0.26302482810920413,0.8059083834436588
1094,intermittent_unstable,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0.3879488607868884,0.5152150203693323,0.15587389158481554,0.07102978111551844,0.543822752371704,0.5862448014848507
1095,disengaged_nonresponsive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.050393945367701344,0.18833556142444313,0.040992937328181815,0.03924895166647938,0.09138688269588316,0.2275845130909225
1096,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7492010614354462,0.9364991571536624,0.0,0.0,0.7492010614354462,0.9364991571536624
1097,highly_compliant,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.8108397462897455,0.917272800210616,0.025969361666106725,0.0,0.8368091079558523,0.917272800210616
1098,forgetful_responsive,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.27570302645410677,0.7183731197055286,0.25350257595199027,0.08030390865711472,0.529205602406097,0.7986770283626433
1099,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7661371952950725,0.9716066234033826,0.04428163062757187,0.01077876856991382,0.8104188259226444,0.9823853919732963
1100,incentive_dependent,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.16806603683868393,0.2448003780760903,0.4078150250745203,0.14595652394409556,0.5758810619132042,0.39075690202018587
1101,forgetful_responsive,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0.38456742296862717,0.7891318629433345,0.28542352955244704,0.08640154894156621,0.6699909525210742,0.8755334118849007
1102,disengaged_nonresponsive,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.13664102484450694,0.22800738223320735,0.0388820432365634,0.024065946529479538,0.17552306808107032,0.2520733287626869
1103,forgetful_responsive,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3142255051847139,0.9470022600658292,0.23924149777737308,0.052997739934170784,0.553467002962087,0.99
1104,forgetful_responsive,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.3134873689468985,0.8327218971808092,0.29519790429333415,0.04502547546970156,0.6086852732402326,0.8777473726505108
1105,incentive_dependent,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0.2308370044414367,0.23273888068488294,0.3749141006221907,0.1796236504710066,0.6057511050636274,0.4123625311558895
1106,forgetful_responsive,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0.34941003457860104,0.9012458272172135,0.2624527270145169,0.09016477629170194,0.6118627615931179,0.99
1107,forgetful_responsive,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.3697214467590831,0.8056835462706409,0.24756508531630833,0.040598909573090786,0.6172865320753914,0.8462824558437316
1108,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7355366572972756,0.9608223353877199,0.0216536488006164,0.016049160994911493,0.757190306097892,0.9768714963826314
1109,incentive_dependent,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.16130823924460988,0.3625087682109004,0.42129878303968826,0.18630720672351148,0.5826070222842982,0.5488159749344119
1110,forgetful_responsive,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0.41296957240718174,0.8878837245266169,0.2268912971298285,0.06619600612696595,0.6398608695370103,0.9540797306535829
1111,intermittent_unstable,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0.4483125365826083,0.5471950818735156,0.15698640462352756,0.08612710521549802,0.6052989412061358,0.6333221870890137
1112,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8677817046930687,0.99,0.0628132039626804,0.0,0.9305949086557491,0.99
1113,disengaged_nonresponsive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.09243822424888504,0.30435810465752144,0.04084125529680983,0.02806759742534189,0.13327947954569486,0.3324257020828633
1114,incentive_dependent,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0.2247399779156254,0.37546471621846633,0.42683701469027274,0.1746749301460032,0.6515769926058981,0.5501396463644695
1115,forgetful_responsive,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0.3440795721171188,0.8444904894197028,0.2464401402884934,0.06607090110391917,0.5905197124056122,0.9105613905236221
1116,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7598893718842483,0.9572706681825655,0.05902451971892769,0.017372179163692096,0.818913891603176,0.9746428473462575
1117,intermittent_unstable,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.28059077606057975,0.42090218118719197,0.138735162112209,0.07137948853048708,0.41932593817278874,0.49228166971767906
1118,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0.7690309192189847,0.915435078204768,0.0,0.0,0.7690309192189847,0.915435078204768
1119,forgetful_responsive,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0.3246455961464334,0.7854324658335443,0.2875322730340812,0.05472577986952036,0.6121778691805146,0.8401582457030646
1120,habit_forming_candidate,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.21321962699875494,0.9046809857757504,0.09544736336188123,0.027749419370135392,0.30866699036063616,0.9324304051458858
1121,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.7415843148687183,0.9519380310421488,0.0,0.02710732644313708,0.7415843148687183,0.9790453574852859
1122,forgetful_responsive,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0.3433172709652927,0.7925256606917165,0.27079027429973557,0.05733659102347133,0.6141075452650282,0.8498622517151878
1123,incentive_dependent,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.18467418295819285,0.38815938809241674,0.3852385320560225,0.1670390270476328,0.5699127150142154,0.5551984151400495
1124,forgetful_responsive,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.2658904592511704,0.8195655166179875,0.3067538523018661,0.042435643311151953,0.5726443115530364,0.8620011599291394
1125,habit_forming_candidate,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.3053533771950797,0.9332839122133968,0.08558011007693186,0.06563417950967734,0.3909334872720116,0.99
1126,habit_forming_candidate,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.1359653638051439,0.8231557605651463,0.06326383743223363,0.016933128211490293,0.19922920123737753,0.8400888887766366
1127,forgetful_responsive,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0.39001041516912016,0.7975225283215158,0.23830208134584485,0.11197834594921546,0.628312496514965,0.9095008742707313
1128,incentive_dependent,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0.2681906117855734,0.37383255961503914,0.4598191376796992,0.14092507665613838,0.7280097494652726,0.5147576362711775
1129,habit_forming_candidate,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0.21008491019684264,0.8354078719780291,0.11014480402518494,0.0008968914374687097,0.32022971422202756,0.8363047634154979
1130,intermittent_unstable,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.450973748743991,0.5933171400989222,0.1341734300418556,0.07659262353889945,0.5851471787858467,0.6699097636378217
1131,forgetful_responsive,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0.36070333716061664,0.7821591857396468,0.20063090032875575,0.007938597528707514,0.5613342374893724,0.7900977832683543
1132,incentive_dependent,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0.281621401089272,0.24126623969227368,0.39979776741213124,0.24267137451316054,0.6814191685014033,0.48393761420543424
1133,forgetful_responsive,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.38679797435859264,0.8328645222973551,0.2839240551416515,0.07113492507418326,0.6707220295002441,0.9039994473715384
1134,highly_compliant,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7386175553168702,0.9827894623727759,0.041518849558616615,0.01721053762722413,0.7801364048754869,0.99
1135,incentive_dependent,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0.20474533362083536,0.33797236780611967,0.3591316214014803,0.17877920100345038,0.5638769550223157,0.5167515688095701
1136,intermittent_unstable,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.40596682686073965,0.4844341420319368,0.09208344459609957,0.10382434351611221,0.4980502714568392,0.588258485548049
1137,highly_compliant,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7092266483161417,0.948422530683173,0.010162609403375619,0.05086160134425302,0.7193892577195173,0.99
1138,intermittent_unstable,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0.49546839720483543,0.4397183393784065,0.16413276829785153,0.11874999971954103,0.659601165502687,0.5584683390979475
1139,forgetful_responsive,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0.3766264192361291,0.7993178879579095,0.21406052213070323,0.04911209891198064,0.5906869413668323,0.8484299868698901
1140,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7975811788791006,0.99,0.02612164718619381,0.0,0.8237028260652944,0.99
1141,disengaged_nonresponsive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.02499246496354688,0.18363599113309861,0.05246294355314359,0.00932747338825939,0.07745540851669047,0.192963464521358
1142,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.6881550533787818,0.9578940374841525,0.04204249596191479,0.04210596251584753,0.7301975493406966,0.99
